nct_id,brief_title,overall_status,phases,topic_id,topic_score,topic_label
NCT04058886,Telephone-delivered Mindfulness Intervention for African American Dementia Caregivers,COMPLETED,,0,0.08225834592010299,"Care, Lifestyle & QoL"
NCT01165554,Positron Emission Tomography (PET) Imaging of Brain Amyloid Compared to Post-Mortem Levels,COMPLETED,PHASE3,2,0.31837328218066624,Amyloid/Tau Pathology
NCT04926272,Amyloid-beta PET Imaging With 18F-92 in Alzheimer's Disease,UNKNOWN,PHASE2,2,0.24696170951630775,Amyloid/Tau Pathology
NCT02114372,"Cognitive Health in Ageing Register: Investigational, Observational and Trial Studies in Dementia Research: Prospective Readiness Cohort Study",COMPLETED,,3,0.05813211926835449,Neuroinflammation & Immune
NCT02423122,"A PET Study of the Effects of p38 MAP Kinase Inhibitor, VX-745, on Amyloid Plaque Load in Alzheimer's Disease (AD)",COMPLETED,PHASE2,2,0.23010934507604122,Amyloid/Tau Pathology
NCT04025801,Heidelberg In Vivo Confocal Microscopy to Evaluate the Ocular Surface Disorders of Healthy and Diseased Individuals,UNKNOWN,,2,0.060410411851861794,Amyloid/Tau Pathology
NCT06121986,A Scalable Nutrition Adherence Intervention,ACTIVE_NOT_RECRUITING,,3,0.13688015161921066,Neuroinflammation & Immune
NCT07025070,The Link Between Physical Activity and Brain Health in Healthy Adults,RECRUITING,,0,0.06663686094057396,"Care, Lifestyle & QoL"
NCT04795466,Study of the Efficacy and Safety of Various Anti-inflammatory Agents in Participants With Mild Cognitive Impairment or Mild Alzheimer's Disease,TERMINATED,PHASE2,3,0.16485801193067612,Neuroinflammation & Immune
NCT04122001,Effects of Electrical Stimulation on Verbal Learning in Typical and Atypical Alzheimer's Disease,ACTIVE_NOT_RECRUITING,,0,0.07026197180501219,"Care, Lifestyle & QoL"
NCT00867828,Neptune Krill Oil (NKO™) in Early Stage Alzheimer's Disease (MNEMOSYNE),COMPLETED,PHASE4,5,0.1019180309549051,Other / Mixed
NCT05929703,Evaluating Novel Healthcare Approaches to Nurturing and Caring for Hospitalized Elders,RECRUITING,,0,0.08399913528879473,"Care, Lifestyle & QoL"
NCT01880151,Neuroelectrical Biomarkers for Alzheimer's Disease Stages,COMPLETED,,2,0.07785435454202798,Amyloid/Tau Pathology
NCT00285077,Long-Term Safety Extension With SR57667B in Patients With Alzheimer's Disease,COMPLETED,PHASE2,1,0.24077283533448526,Neuroinflammation & Immune
NCT04027712,"Platelet Reactivity, B-amyloid, MOTS-c and Mortality of Type II Diabetics With CAD",UNKNOWN,,2,0.05468843868297519,Amyloid/Tau Pathology
NCT04516057,Nabilone for Agitation Blinded Intervention Trial,RECRUITING,PHASE3,5,0.14731679925943528,Other / Mixed
NCT00703430,Memantine on Aggression and Agitation of Alzheimer's Disease (AD),UNKNOWN,,5,0.11361272176620865,Other / Mixed
NCT02859207,A Study to Evaluate the Pharmacokinetics of E2609 and Its Metabolites in Subjects With Mild and Moderate Hepatic Impairment Compared With Healthy Subjects,COMPLETED,PHASE1,4,0.21316186639768972,Neuroinflammation & Immune
NCT06373094,A Single Dose Escalation Study of HHT201 in Healthy Subjects,UNKNOWN,PHASE1,4,0.23332092086165165,Neuroinflammation & Immune
NCT05097131,An Observational Study of Aducanumab-avwa in Participants With Alzheimer's Disease in the US,TERMINATED,,0,0.033534892659057174,"Care, Lifestyle & QoL"
NCT02720445,Memory Improvement Through Nicotine Dosing (MIND) Study,COMPLETED,PHASE2,3,0.07818958718359707,Neuroinflammation & Immune
NCT04010175,Digital Cognitive Remote Training in Alzheimer's Disease (MA-EIAD),TERMINATED,,0,0.07200409947188034,"Care, Lifestyle & QoL"
NCT06008639,Efficacy and Safety of Near Infrared Light Therapy for Alzheimer's Disease,UNKNOWN,,5,0.12091573441624981,Other / Mixed
NCT03962439,Impact of Challenging Engagement on Cognition in Older Adults,TERMINATED,,2,0.06504255885973392,Amyloid/Tau Pathology
NCT05003830,Application of Multi-probe PET/MR Imaging in the Diagnosis and Evaluation of Alzheimer's Disease,UNKNOWN,,2,0.19975545238487216,Amyloid/Tau Pathology
NCT07232459,[18F]FT8 PET Imaging in Immunoglobulin Light Chain Amyloidosis,RECRUITING,,2,0.21950544944954187,Amyloid/Tau Pathology
NCT01092546,Positron Emission Tomography Imaging of Brain Amyloid in Normal Pressure Hydrocephalus,TERMINATED,PHASE3,2,0.29473020862084526,Amyloid/Tau Pathology
NCT04911803,Self-help App and Wellbeing,COMPLETED,,0,0.07202305674254758,"Care, Lifestyle & QoL"
NCT03119961,Blood Brain Barrier Opening in Alzheimer' Disease,COMPLETED,PHASE1|PHASE2,2,0.0855829143290091,Amyloid/Tau Pathology
NCT02958670,Imaging Tau Deposition in the Brain of Elderly Subjects,ACTIVE_NOT_RECRUITING,,2,0.2813673607698754,Amyloid/Tau Pathology
NCT05979922,Mindfulness-based Cognitive Coping for ADRD Caregivers,COMPLETED,PHASE2,0,0.10699460832082491,"Care, Lifestyle & QoL"
NCT03160027,Photobiomodulation for Improving Brain Function in Dementia (PBM Dementia),COMPLETED,,0,0.08267418333878365,"Care, Lifestyle & QoL"
NCT03129269,Cognitive Function and Prevalence of Amyloid Marker in Frail Older Adults,COMPLETED,,3,0.1417798219532066,Neuroinflammation & Immune
NCT01025466,Exelon Patch and Combination With Memantine Comparative Trial,COMPLETED,PHASE4,5,0.0884957009630155,Other / Mixed
NCT03859245,Photobiomodulation & Ketogenic Diet for Treatment of Mid-periphery Retinal Disorders for Alzheimer's Disease Prevention,UNKNOWN,,0,0.037622249278075004,"Care, Lifestyle & QoL"
NCT02166827,"Effects of a NeuroAD System, for the Treatment of Alzheimer Disease",TERMINATED,,5,0.13444706737361298,Other / Mixed
NCT07154394,Cardiac Amyloid Deposits and Heart Dysfunction in Alzheimer's Disease,RECRUITING,,2,0.2485960219605675,Amyloid/Tau Pathology
NCT06556966,A Study Assessing the Safety and Tolerability of LY03020 in Chinese Healthy Subjects,COMPLETED,PHASE1,4,0.3180783669832815,Neuroinflammation & Immune
NCT06467539,Novel Augmentation of DAOIB and Antioxidant for Early Dementia,RECRUITING,PHASE2,3,0.053281476809064726,Neuroinflammation & Immune
NCT06582706,Nicotinic Acid for the Treatment of Alzheimer's Disease,RECRUITING,PHASE1|PHASE2,4,0.09546970409335362,Neuroinflammation & Immune
NCT02921776,"Vidatalk Communication Application: Usability, Acceptability and Efficacy Study",COMPLETED,,0,0.09479869895737571,"Care, Lifestyle & QoL"
NCT00940589,Efficacy of Circadin® 2 mg in Patients With Mild to Moderate Alzheimer Disease Treated With AChE Inhibitor,COMPLETED,PHASE2,1,0.22906523811351526,Neuroinflammation & Immune
NCT05741060,Effect of Equol Supplementation on Arterial Stiffness and Cognition in Healthy Volunteers,ACTIVE_NOT_RECRUITING,PHASE2,2,0.07739649995222962,Amyloid/Tau Pathology
NCT03112096,A Phase I [18F]THK-5351 Positron Emission Tomography Study in Healthy Subjects and Alzheimer's Disease,COMPLETED,PHASE1,2,0.21449422982150415,Amyloid/Tau Pathology
NCT01778946,Nicotine Treatment of Cognitive Decline in Down Syndrome,COMPLETED,PHASE1|PHASE2,3,0.08824185681467571,Neuroinflammation & Immune
NCT05899764,Epileptic Hippocampus in Alzheimer's Disease,NOT_YET_RECRUITING,PHASE1|PHASE2,3,0.20548494864084707,Neuroinflammation & Immune
NCT00988598,"A Brief Study To Evaluate The Safety, Tolerability, And Blood Levels Of Multiple Doses Of PF-044467943 Or Placebo In Combination With Donepezil In Subjects With Mild To Moderate Alzheimer's Disease",COMPLETED,PHASE1,1,0.20229264201396313,Neuroinflammation & Immune
NCT01217021,Safety and Efficacy of Positron Emission Tomography (PET) Imaging With MNI-558,COMPLETED,EARLY_PHASE1,2,0.3540355596700004,Amyloid/Tau Pathology
NCT05886114,"A Multi-domain Lifestyle Intervention Among Aged Community-residents in Zhejiang, China",RECRUITING,,0,0.07568412253510844,"Care, Lifestyle & QoL"
NCT01189084,Observational Study to Monitor Long-term Immunogenicity and Efficacy of UB 311 Vaccine in Subjects With Alzheimer's Disease,COMPLETED,,1,0.131782689727919,Neuroinflammation & Immune
NCT05113732,Association of Cognition With Functional Mobility in People With Alzheimer's Disease,UNKNOWN,,3,0.05537418651656353,Neuroinflammation & Immune
NCT06477484,Blood Biomarkers for Screening of Alzheimer's Disease,RECRUITING,,3,0.15022961466979629,Neuroinflammation & Immune
NCT06883019,Lecanemab for Early Onset Familial Alzheimer's Disease,RECRUITING,,2,0.0829949604415779,Amyloid/Tau Pathology
NCT06492967,LatAm-FINGERS Initiative for Cognitive Change,COMPLETED,,0,0.08694608267721514,"Care, Lifestyle & QoL"
NCT06058234,Medicare Anti-Aβ mAb Coverage With Evidence Development (CED) Study,RECRUITING,,2,0.06833429162831331,Amyloid/Tau Pathology
NCT05613699,Exercise for Young Adults With Cancer,COMPLETED,,0,0.11649296515426784,"Care, Lifestyle & QoL"
NCT02107599,The Feasibility of Florbetapir Quantitation in Europe,COMPLETED,PHASE4,2,0.021242856556477542,Amyloid/Tau Pathology
NCT04418232,Feasibility of a Systems Approach for Alzheimer's Services Among Latinos Attending Primary Care Practices,COMPLETED,PHASE1,0,0.1106323350340402,"Care, Lifestyle & QoL"
NCT06116084,Randomized Controlled Study Evaluating the Efficacy of Hypnosis in Nuclear Medicine,UNKNOWN,,5,0.05251380800433101,Other / Mixed
NCT05328115,"A Study on the Safety, Tolerability and Immunogenicity of ALZ-101 in Participants With Early Alzheimer's Disease",COMPLETED,PHASE1,4,0.13921338622797066,Neuroinflammation & Immune
NCT06224725,Acrylamide and Health Outcomes,COMPLETED,,0,0.07202292479789199,"Care, Lifestyle & QoL"
NCT01584440,"Efficacy, Safety and Tolerability Study of AVP-923 (Dextromethorphan/Quinidine) for Treatment of Symptoms of Agitation in Participants With Alzheimer's Disease",COMPLETED,PHASE2,5,0.22604878357250222,Other / Mixed
NCT05282550,Targeting Cognition in Early Alzheimer's Disease by Improving Sleep With Trazodone,RECRUITING,PHASE2,0,0.047763774593589055,"Care, Lifestyle & QoL"
NCT06134180,CONFIDENCE-AI Financial Education for Caregivers (CONFIDENCE-AI),COMPLETED,,0,0.0865604165884985,"Care, Lifestyle & QoL"
NCT04239079,Autoimmune Features of Neurodegenerative Disorders,RECRUITING,,3,0.10549468521660496,Neuroinflammation & Immune
NCT06439992,Beta Amyloid PET Imaging for Alzheimer Disease With [18F]-Fluselenamyl,RECRUITING,,2,0.35382625999465966,Amyloid/Tau Pathology
NCT03290326,tACS for Amyloid-β Reduction in Alzheimer's Disease,COMPLETED,,2,0.27256226501652,Amyloid/Tau Pathology
NCT01926691,Predictors for Poststroke Outcomes: Tel Aviv Brain Acute Stroke Cohort Acute Stroke Cohort (TABASCO),COMPLETED,,3,0.08719325165331243,Neuroinflammation & Immune
NCT07107074,Effects of a Widely Used Vaccine Adjuvant in Subjects With Early Alzheimer's Disease Double-blind Study to Assess the Safety and Efficacy of AD04 in Patients With Early Alzheimer's Disease - ADVANCE,ACTIVE_NOT_RECRUITING,PHASE2,5,0.2691444653060999,Other / Mixed
NCT07226674,Microbiota Mediated Flavonoid Metabolites for Cognitive Health,RECRUITING,,2,0.05803952690024095,Amyloid/Tau Pathology
NCT07265323,Effect of Physiologic Insulin Administration on Insulin Sensitivity and Cognition,RECRUITING,,2,0.059692234128603965,Amyloid/Tau Pathology
NCT05516134,All About Me: An Intervention to Ease the Transition to Long Term Care,COMPLETED,,0,0.07153838770023484,"Care, Lifestyle & QoL"
NCT07059871,A Study of Silkworm Pupa Powder Intervention in the Nutritional Status of Patients With Alzheimer's Disease.,RECRUITING,,0,0.041150266582951275,"Care, Lifestyle & QoL"
NCT01834716,Exercise in Asymptomatic Pre-Alzheimer's Disease Pilot Study,COMPLETED,,2,0.12506596412709772,Amyloid/Tau Pathology
NCT00555204,Safety and Efficacy Study of ABT-089 in Adults With Mild to Moderate Alzheimer's Disease,TERMINATED,PHASE2,1,0.2467033976644441,Neuroinflammation & Immune
NCT03960476,Decision Making and Implementation of Aging-in-Place/Long Term Care Plans Among Older Adults,COMPLETED,,0,0.08243680225553578,"Care, Lifestyle & QoL"
NCT03069391,The Interactive Physical and Cognitive Exercise System,UNKNOWN,,0,0.04663573455361834,"Care, Lifestyle & QoL"
NCT01779310,Clinical Pathway for Alzheimer's Disease in China (CPAD),COMPLETED,,0,0.07601995498514821,"Care, Lifestyle & QoL"
NCT06936124,Deep Brain Stimulation of the Pedunculopontine Nucleus for Alzheimer's Disease,RECRUITING,,2,0.06035657109931996,Amyloid/Tau Pathology
NCT02226835,Study of Retinal Findings in People With Signs and Symptoms of Alzheimer s Disease Enrolled in 09-M-0198,TERMINATED,,0,0.06028430935385122,"Care, Lifestyle & QoL"
NCT00916617,Study Evaluating The Long-Term Safety And Efficacy Of Subcutaneous Bapineuzumab,TERMINATED,PHASE2,5,0.2198778620765053,Other / Mixed
NCT04270474,Reducing Risk of Dementia Through Deprescribing,ACTIVE_NOT_RECRUITING,,5,0.07043914936707307,Other / Mixed
NCT05377060,Disclosing Dementia Risk Based on Plasma Phosphorylated Tau,COMPLETED,,3,0.09484011953039076,Neuroinflammation & Immune
NCT05826379,Daily Goal Setting to Increase Everyday Physical Activity and Promote Cognitive Health in Midlife,ENROLLING_BY_INVITATION,,0,0.054850333196769324,"Care, Lifestyle & QoL"
NCT05010603,Late Onset Alzheimer's Disease,RECRUITING,,0,0.043551875023942185,"Care, Lifestyle & QoL"
NCT06047340,Feasibility Study of Game Technology in the Early Diagnosis of Mild Cognitive Impairment and Alzheimer's Disease,UNKNOWN,,3,0.15094111576176572,Neuroinflammation & Immune
NCT06930560,HEARS-NPS: Addressing Hearing Loss as a Common Unmet Contributor of Neuropsychiatric Symptoms,RECRUITING,,0,0.08987780100789128,"Care, Lifestyle & QoL"
NCT06027320,The Retain Your Brain Health Study (RetainYourBrain.com),COMPLETED,,0,0.08375741093932551,"Care, Lifestyle & QoL"
NCT05477862,Neural Mechanisms of Clinically Designed Improvisatory Music for Alzheimer's Disease,UNKNOWN,,0,0.03474038005559123,"Care, Lifestyle & QoL"
NCT04229927,BPDO-1603 Intervention Trial in Patients With Moderate-to-severe Alzheimer's Disease,UNKNOWN,PHASE3,5,0.29723323813909275,Other / Mixed
NCT03172117,Follow-up Study of Safety and Efficacy in Subjects Who Completed NEUROSTEM® Phase-I/IIa Clinical Trial.,COMPLETED,PHASE1|PHASE2,5,0.17004429218020478,Other / Mixed
NCT01211782,AC-1204 Long-term Efficacy Response Trial (ALERT Protocol),WITHDRAWN,PHASE2|PHASE3,5,0.16820298652895882,Other / Mixed
NCT01423396,Impact of Controlling Vascular Risk Factors on the Progression of Alzheimer's Disease,COMPLETED,,0,0.05561168040190291,"Care, Lifestyle & QoL"
NCT05576688,"Trunk Control, Balance, Gait, Functional Mobility and Fear of Falling in People With Alzheimer's Disease",COMPLETED,,0,0.07282899041654427,"Care, Lifestyle & QoL"
NCT05788848,Virtual Reality Cognitive Therapy for Alzheimer's Disease,COMPLETED,PHASE1,1,0.20564079127904775,Neuroinflammation & Immune
NCT03927040,Transcranial Electromagnetic Treatment Against Alzheimer's Disease,COMPLETED,,1,0.04068212514234511,Neuroinflammation & Immune
NCT04265482,Community-based Cohort of Functional Decline in Subjective Cognitive Complaint Elderly,UNKNOWN,,3,0.1065148262370059,Neuroinflammation & Immune
NCT05125224,Data Analysis for Drug Repurposing for Effective Alzheimer's Medicines (DREAM)- Dihydropyridine Calcium Channel Blockers Versus Hydrochlorothiazide,COMPLETED,,0,0.0472616866626326,"Care, Lifestyle & QoL"
NCT01594346,Multicenter Vitamin E Trial in Aging Persons With Down Syndrome,COMPLETED,PHASE3,5,0.13351282079316656,Other / Mixed
NCT01345110,A Longitudinal Multidimensional Population Study on Brain Aging,COMPLETED,,0,0.06525110028618028,"Care, Lifestyle & QoL"
NCT01969123,Study of the Safety and Effectiveness of Two Doses of Investigational Study Drug EVP-6124 in Subjects With Alzheimer's Disease,TERMINATED,PHASE3,1,0.20228245894013236,Neuroinflammation & Immune
NCT03136679,Discovery of Novel Biomarkers That Will Lead to the Early Detection of Alzheimer's Disease,COMPLETED,,3,0.16507848362919936,Neuroinflammation & Immune
NCT00829374,Safety and Efficacy Study Evaluating Dimebon in Patients With Mild to Moderate Alzheimer's Disease on Donepezil,COMPLETED,PHASE3,1,0.3133994250730321,Neuroinflammation & Immune
NCT00626613,The Relationship Between Risperdal Treatment and Quality of Life in Patients With Alzheimer's Disease and Behavioural and Psychological Symptoms of Dementia (BPSD),UNKNOWN,PHASE4,0,0.06939524466792187,"Care, Lifestyle & QoL"
NCT05767580,"Comparison of Dual Assignment, Cadence, and Gait Speed in Alzheimer's Dementia and Healthy Geriatric Individuals",UNKNOWN,,0,0.0410425062585301,"Care, Lifestyle & QoL"
NCT07140601,Environmental Pollutants and Neurological Disorders,RECRUITING,,2,0.06771959384169816,Amyloid/Tau Pathology
NCT01811381,Curcumin and Yoga Therapy for Those at Risk for Alzheimer's Disease,UNKNOWN,PHASE2,2,0.06962700580606963,Amyloid/Tau Pathology
NCT05081219,SNIFF - Combo INI+EMPA Trial,COMPLETED,PHASE2,3,0.1711775102093454,Neuroinflammation & Immune
NCT01126099,Prazosin Treatment for Disruptive Agitation in Alzheimer's Disease,COMPLETED,,0,0.07491507981877842,"Care, Lifestyle & QoL"
NCT02007291,Good Rate of Clinical Response to Cholinesterase Inhibitors in Alzheimer's Disease After Three Months of Treatment,COMPLETED,,1,0.1364436058731869,Neuroinflammation & Immune
NCT01626391,Safety Study of TRx0237 in Patients Already Taking Medications for Mild and Moderate Alzheimer's Disease,TERMINATED,PHASE2,1,0.2771606771805615,Neuroinflammation & Immune
NCT05172128,Effect of Blueberry Supplementation on Alzheimer's Biomarkers,COMPLETED,,3,0.21161588120570643,Neuroinflammation & Immune
NCT02667665,Verification Study and Reactivity Study for the Validity of QuQu Scale,COMPLETED,,3,0.17492480239913835,Neuroinflammation & Immune
NCT01900665,Progress of Mild Alzheimer's Disease in Participants on Solanezumab Versus Placebo,TERMINATED,PHASE3,3,0.13939604115313894,Neuroinflammation & Immune
NCT04570644,Randomized I/II Phase Study of ALZT-OP1 Combination Therapy in Alzheimer's Disease and Normal Healthy Volunteers,COMPLETED,PHASE1,4,0.1315552290384277,Neuroinflammation & Immune
NCT06535308,BnH-015B Clinical Trial in Moderate Alzheimer's Disease,RECRUITING,PHASE1,1,0.046619018740084325,Neuroinflammation & Immune
NCT06702124,A Phase 3 Study of Rotigotine in Combination with Rivastigmine in Mild to Moderate Alzheimer's Disease,RECRUITING,PHASE3,5,0.20043122369190922,Other / Mixed
NCT04277767,The Role of Ophthalmologic Tests and EEG Imaging in Alzheimer's Disease,UNKNOWN,,2,0.06444801461536355,Amyloid/Tau Pathology
NCT06152211,"Music-Based Interventions, Aging, Alzheimer's Disease",RECRUITING,,0,0.07576342471181206,"Care, Lifestyle & QoL"
NCT02300584,"Distance Savvy: Testing Tele-Savvy, a Distance Dementia Family Caregiver Education Program",COMPLETED,,0,0.09210654186938741,"Care, Lifestyle & QoL"
NCT04314934,OLE of Phase 2b/3 Study ANAVEX2-73-AD-004,COMPLETED,PHASE2|PHASE3,1,0.08385845321659602,Neuroinflammation & Immune
NCT04828434,Virtual Individual Cognitive Stimulation Therapy: a Proof of Concept Study,UNKNOWN,,1,0.0728031713167525,Neuroinflammation & Immune
NCT00519298,Study Evaluating Effects of SAM-531 on Sleep Electroencephalogram (EEG) and Quantitative Wake EEG in Healthy Subjects,COMPLETED,PHASE1,4,0.12882129209118445,Neuroinflammation & Immune
NCT02363504,The Locus Coeruleus and Memory,UNKNOWN,,2,0.08822479222554451,Amyloid/Tau Pathology
NCT01254448,Multiple Ascending Dose Study of TC-5619 in Healthy Elderly Subjects and Subjects With Alzheimer's Disease,COMPLETED,PHASE1,4,0.3296676578968172,Neuroinflammation & Immune
NCT04080544,Cognitive Decline and Alzheimer's Disease in the Dallas Lifespan Brain Study,COMPLETED,PHASE2,2,0.2833475852397883,Amyloid/Tau Pathology
NCT04325204,Faith-Based Toolbox for African Americans With Dementia,COMPLETED,,1,0.0793803702883987,Neuroinflammation & Immune
NCT01746498,Therapeutic Effect of Direct Current Stimulation on Cognitive Function of Mild to Moderate Alzheimer Patients,COMPLETED,,1,0.10531960977048814,Neuroinflammation & Immune
NCT00752232,Study Evaluating ACC-001 in Japanese Patients With Mild To Moderate Alzheimer's Disease,COMPLETED,PHASE2,1,0.21265912904216655,Neuroinflammation & Immune
NCT05194163,MW150 Stress Kinase Inhibitor in Mild to Moderate Alzheimer's Disease,UNKNOWN,PHASE2,1,0.16073665503728504,Neuroinflammation & Immune
NCT02356055,Mass Practice of Activities of Daily Living in Dementia (STOMP),COMPLETED,,0,0.12751391932104084,"Care, Lifestyle & QoL"
NCT05172687,The Effect of De-Prescribing Antipsychotics on Health and Quality of Life for People With Dementia,COMPLETED,,0,0.11571846582011454,"Care, Lifestyle & QoL"
NCT07290387,Tele-Savvy for Latino Caregivers,RECRUITING,,0,0.09865456502397121,"Care, Lifestyle & QoL"
NCT06874621,"VY7523-102: Randomized, Placebo-Controlled, Double-Blind, Multiple Ascending Dose Study in Participants With Early Alzheimer's Disease",ACTIVE_NOT_RECRUITING,PHASE1|PHASE2,5,0.10574049396208653,Other / Mixed
NCT03204604,The Brain Ketone Body Challenge Imaging Study,WITHDRAWN,,2,0.31329349952150376,Amyloid/Tau Pathology
